Date,z-score,Buy_signal1,Sell_signal1,Stop_Loss_lvl,Take_Profit_lvl,PandL,CumPandL
2023-01-26,-1.4751007391901736,,,,,,100192.40607496577
2023-01-27,-1.4594115307362878,,,,,,100192.40607496577
2023-01-30,-1.3573020604540365,,,,,,100192.40607496577
2023-01-31,-1.3410805157046704,,,,,,100192.40607496577
2023-02-01,-1.4173399201830894,,,,,,100192.40607496577
2023-02-02,-1.3250600796833567,,,,,,100192.40607496577
2023-02-03,-0.9380060683340311,,,,,,100192.40607496577
2023-02-06,-0.9235407752889444,,,,,,100192.40607496577
2023-02-07,-1.001106443758595,,,,,,100192.40607496577
2023-02-08,-0.8576381235853978,,,,,,100192.40607496577
2023-02-09,-0.5901652456410279,,,,,,100192.40607496577
2023-02-10,-0.6444761016163619,,,,,,100192.40607496577
2023-02-13,-0.6982205924246464,,,,,,100192.40607496577
2023-02-14,-0.5991973812807959,,,,,,100192.40607496577
2023-02-15,-0.2621886537258608,,,,,,100192.40607496577
2023-02-16,-0.10205667239840915,,,,,,100192.40607496577
2023-02-17,0.10293245988611165,,,,,,100192.40607496577
2023-02-21,0.17743358317748187,,,,,,100192.40607496577
2023-02-22,0.4073234923226889,,,,,,100192.40607496577
2023-02-23,0.5122752253597068,,,,,,100192.40607496577
2023-02-24,0.4670844534018084,,,,,,100192.40607496577
2023-02-27,0.5367831728259944,,,,,,100192.40607496577
2023-02-28,0.46564763265591913,,,,,,100192.40607496577
2023-03-01,0.38066121542985476,,,,,,100192.40607496577
2023-03-02,0.30916404655408053,,,,,,100192.40607496577
2023-03-03,0.33468262208097466,,,,,,100192.40607496577
2023-03-06,0.4416675422929831,,,,,,100192.40607496577
2023-03-07,0.6453293840371422,,,,,,100192.40607496577
2023-03-08,0.7639622016137012,,,,,,100192.40607496577
2023-03-09,0.8446210410107605,,,,,,100192.40607496577
